TestMethod,Column,TrendMethod,Trend,Lags,NullHypothesis,PValue,TestStatistic
PhilipPerron,PopulationLogDeltaAbs,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.9179461724619766,-1.1623025899579678
PhilipPerron,PopulationLogDeltaAbs,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.9192067027891306,-1.1556273028750796
PhilipPerron,PopulationLogDeltaAbs,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.9189590550859057,-1.1569458795567944
PhilipPerron,PopulationLogDeltaAbs,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.9199283521911565,-1.1517647332102139
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,0,The process contains a unit root.,1.833879214321587e-10,-7.2457844178504
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,1,The process contains a unit root.,1.8149381668114872e-10,-7.24760832526142
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,2,The process contains a unit root.,1.602000239101085e-10,-7.26952005022994
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,3,The process contains a unit root.,1.62745193051888e-10,-7.266753782638704
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,4,The process contains a unit root.,1.494107935642341e-10,-7.28175190114503
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,5,The process contains a unit root.,1.4145680804279263e-10,-7.291344027792411
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,6,The process contains a unit root.,1.1015882921166754e-10,-7.335137572844478
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,7,The process contains a unit root.,8.773137272275234e-11,-7.374927742731258
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,8,The process contains a unit root.,7.702066290229366e-11,-7.397655152664321
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,9,The process contains a unit root.,6.038649688433046e-11,-7.440065118930909
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,10,The process contains a unit root.,4.862298985867624e-11,-7.4777685543327195
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,11,The process contains a unit root.,3.8637868677123334e-11,-7.517705350876234
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,12,The process contains a unit root.,3.411683295985724e-11,-7.5392999682315995
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,13,The process contains a unit root.,3.143662654045735e-11,-7.553488105390869
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,14,The process contains a unit root.,3.2769193917083526e-11,-7.546289804537237
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,15,The process contains a unit root.,3.306266280314496e-11,-7.544743646809305
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,16,The process contains a unit root.,3.396967004357613e-11,-7.5400497930786035
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,17,The process contains a unit root.,3.538572649335673e-11,-7.53296486882909
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,18,The process contains a unit root.,3.773156478297805e-11,-7.5218256651687545
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,19,The process contains a unit root.,4.0131816818817444e-11,-7.511118543222562
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,20,The process contains a unit root.,4.344398013738266e-11,-7.497343937773079
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,21,The process contains a unit root.,4.685492521592956e-11,-7.48420828918198
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,22,The process contains a unit root.,5.1175630762254704e-11,-7.468870034663986
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,23,The process contains a unit root.,5.578115686746683e-11,-7.453876326506837
PhilipPerron,AgriculturalLandLogDeltaAbs,c,Include a constant,24,The process contains a unit root.,6.132718889401531e-11,-7.437373005759165
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,0,The process contains a unit root.,3.244807503964568e-07,-5.2585541926364385
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,1,The process contains a unit root.,5.019384936843557e-07,-5.163828444029132
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,2,The process contains a unit root.,2.2642455533700706e-07,-5.336042707651674
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,3,The process contains a unit root.,1.387727795598936e-07,-5.440600774140247
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,4,The process contains a unit root.,5.806867803748331e-08,-5.624360075803964
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,5,The process contains a unit root.,2.932544951111344e-08,-5.766576996959421
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,6,The process contains a unit root.,1.0122438060210115e-08,-5.985090225924234
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,7,The process contains a unit root.,3.870587752104024e-09,-6.179875067291922
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,8,The process contains a unit root.,1.8354527549934228e-09,-6.329496299071071
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,9,The process contains a unit root.,7.69193142350392e-10,-6.5023854528238
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,10,The process contains a unit root.,3.657447833295572e-10,-6.64901597089681
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,11,The process contains a unit root.,1.6829067890390687e-10,-6.8011211704325305
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,12,The process contains a unit root.,8.909246324893993e-11,-6.925070112317905
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,13,The process contains a unit root.,4.7720505735618e-11,-7.04620874708741
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,14,The process contains a unit root.,2.935552824759885e-11,-7.140160321552951
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,15,The process contains a unit root.,1.721253858112637e-11,-7.24309038941317
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,16,The process contains a unit root.,1.0444519202416126e-11,-7.33915842084339
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,17,The process contains a unit root.,6.448645350265683e-12,-7.431683182619873
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,18,The process contains a unit root.,4.141492480124235e-12,-7.516490741120179
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,19,The process contains a unit root.,2.6710973141548357e-12,-7.600352835098434
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,20,The process contains a unit root.,1.775578741538043e-12,-7.678335683208001
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,21,The process contains a unit root.,1.1828886800669563e-12,-7.755813175540048
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,22,The process contains a unit root.,8.037707834999808e-13,-7.829452093529473
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,23,The process contains a unit root.,5.427895890969148e-13,-7.90421419000127
PhilipPerron,AgriculturalLandLogDeltaAbs,nc,No trend components,24,The process contains a unit root.,3.699254553706127e-13,-7.9771848503387925
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,0,The process contains a unit root.,4.735160798366716e-09,-7.208935433241149
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,1,The process contains a unit root.,4.6735944757126496e-09,-7.211426285862549
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,2,The process contains a unit root.,4.163588576246685e-09,-7.233409423225091
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,3,The process contains a unit root.,4.31524543603386e-09,-7.226604805089333
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,4,The process contains a unit root.,4.048752679788457e-09,-7.238727818920615
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,5,The process contains a unit root.,3.9206498847306215e-09,-7.2448404463561005
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,6,The process contains a unit root.,3.1778126197543947e-09,-7.284747549698337
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,7,The process contains a unit root.,2.6680588895335584e-09,-7.317924784419708
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,8,The process contains a unit root.,2.473108090076824e-09,-7.33231221816499
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,9,The process contains a unit root.,2.0616625774250145e-09,-7.366791421871384
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,10,The process contains a unit root.,1.7525030215010647e-09,-7.397548757834919
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,11,The process contains a unit root.,1.4724150092919e-09,-7.430488604304955
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,12,The process contains a unit root.,1.3614040955851747e-09,-7.445307225862889
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,13,The process contains a unit root.,1.3053079324844301e-09,-7.45325955401041
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,14,The process contains a unit root.,1.3969532860818243e-09,-7.440434826594893
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,15,The process contains a unit root.,1.4449043262111851e-09,-7.4340546069865425
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,16,The process contains a unit root.,1.5137512330204316e-09,-7.4252532866639775
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,17,The process contains a unit root.,1.6012575468234506e-09,-7.414624619545059
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,18,The process contains a unit root.,1.7229925186214358e-09,-7.400762312999136
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,19,The process contains a unit root.,1.8419917880546684e-09,-7.388123180245559
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,20,The process contains a unit root.,1.992742921905845e-09,-7.373230332230963
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,21,The process contains a unit root.,2.14001249358967e-09,-7.359726585009801
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,22,The process contains a unit root.,2.316678193992629e-09,-7.344697312301156
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,23,The process contains a unit root.,2.5004429075417136e-09,-7.330228270875422
PhilipPerron,AgriculturalLandLogDeltaAbs,ct,Include a constant and linear time trend,24,The process contains a unit root.,2.713756966315703e-09,-7.314703676533059
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,0,The process contains a unit root.,6.242521071322259e-20,-11.013417259593535
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,1,The process contains a unit root.,3.524708001937396e-21,-11.546821242652792
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,2,The process contains a unit root.,3.595355319034162e-25,-13.456716024673812
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,3,The process contains a unit root.,7.070242261536912e-26,-13.848709994072978
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,4,The process contains a unit root.,3.650157158703348e-25,-13.453177778763122
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,5,The process contains a unit root.,1.0032005415162181e-25,-13.762311930573826
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,6,The process contains a unit root.,6.866791166846097e-27,-14.460222106461561
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,7,The process contains a unit root.,7.633487002765019e-27,-14.430905422720246
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,8,The process contains a unit root.,8.023490204212549e-27,-14.41716262238147
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,9,The process contains a unit root.,2.517463032363852e-27,-14.747188613074794
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,10,The process contains a unit root.,2.239584958201639e-27,-14.781795754597256
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,11,The process contains a unit root.,3.368686111841849e-27,-14.66210964925018
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,12,The process contains a unit root.,3.482886542463538e-27,-14.652468917954302
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,13,The process contains a unit root.,8.842785714799078e-28,-15.06675537118507
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,14,The process contains a unit root.,5.594289182794716e-28,-15.214537531656898
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,15,The process contains a unit root.,1.5759643158914157e-27,-14.887393831960143
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,16,The process contains a unit root.,7.653113130185372e-28,-15.112817487338761
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,17,The process contains a unit root.,2.3753024837812126e-28,-15.506994993637793
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,18,The process contains a unit root.,3.6323936213545673e-28,-15.35914984500496
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,19,The process contains a unit root.,4.210721473947672e-28,-15.309065709193687
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,20,The process contains a unit root.,2.766145068088918e-28,-15.453289225738295
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,21,The process contains a unit root.,1.4466471078730387e-28,-15.687687055812056
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,22,The process contains a unit root.,2.458342542359096e-28,-15.494810322507938
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,23,The process contains a unit root.,4.9703440048583815e-28,-15.253606485415354
PhilipPerron,CropProductionIndexLogDeltaAbs,c,Include a constant,24,The process contains a unit root.,3.4977801333348092e-28,-15.37205810937012
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,0,The process contains a unit root.,8.771264117064844e-19,-10.486048119182206
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,1,The process contains a unit root.,2.3440814699466583e-19,-10.75513972821545
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,2,The process contains a unit root.,5.5259916561337985e-21,-11.546514528222158
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,3,The process contains a unit root.,1.2714584577049103e-20,-11.36652177658371
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,4,The process contains a unit root.,8.008368183432513e-20,-10.97747143269161
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,5,The process contains a unit root.,1.5030541577077735e-19,-10.846750714301063
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,6,The process contains a unit root.,1.8667739621900118e-19,-10.802010009309608
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,7,The process contains a unit root.,4.2638103415714163e-19,-10.632615812037818
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,8,The process contains a unit root.,8.225925882050653e-19,-10.499042286614898
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,9,The process contains a unit root.,1.177825175295414e-18,-10.426494329042166
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,10,The process contains a unit root.,1.8633943119487205e-18,-10.334190011495922
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,11,The process contains a unit root.,2.911003666812646e-18,-10.244844423769948
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,12,The process contains a unit root.,4.1299197591247285e-18,-10.175067449916591
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,13,The process contains a unit root.,4.960185643609293e-18,-10.138614433609563
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,14,The process contains a unit root.,6.29968652874503e-18,-10.091135784382283
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,15,The process contains a unit root.,8.552090398568761e-18,-10.030574189428783
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,16,The process contains a unit root.,1.0014556573454176e-17,-9.99936086058551
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,17,The process contains a unit root.,1.1255704217085829e-17,-9.97628689330244
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,18,The process contains a unit root.,1.3287114107871664e-17,-9.943558026922572
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,19,The process contains a unit root.,1.5058033567710877e-17,-9.918907406052286
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,20,The process contains a unit root.,1.6455060706461714e-17,-9.901442626514978
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,21,The process contains a unit root.,1.7610391048686513e-17,-9.888093581572702
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,22,The process contains a unit root.,1.901074213205786e-17,-9.873049722598337
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,23,The process contains a unit root.,2.01416391341624e-17,-9.861694437687557
PhilipPerron,CropProductionIndexLogDeltaAbs,nc,No trend components,24,The process contains a unit root.,2.074128768868239e-17,-9.855931417387115
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,0,The process contains a unit root.,1.7618437720955904e-17,-11.053609338789851
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,1,The process contains a unit root.,1.4122753072990576e-18,-11.660995337052501
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,2,The process contains a unit root.,1.3151464719545381e-21,-13.9143631453557
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,3,The process contains a unit root.,3.7029241089520203e-22,-14.604072478019166
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,4,The process contains a unit root.,6.051835279274292e-22,-14.307503077386402
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,5,The process contains a unit root.,2.3140539328729562e-22,-14.951267740291819
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.0,-16.29820185687666
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.0,-16.50996541930698
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.0,-16.733410626143282
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.0,-17.673591484822072
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.0,-18.08029647786464
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.0,-18.111609329422482
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.0,-18.386788896105273
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.0,-19.958130957450543
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.0,-20.994524649105216
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.0,-20.40442173090466
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.0,-21.81748223628182
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.0,-24.408256400976455
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.0,-24.454737657048845
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.0,-24.996560357181743
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.0,-26.889576050775784
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.0,-30.165009506367955
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.0,-29.31792555907458
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.0,-27.78631981615248
PhilipPerron,CropProductionIndexLogDeltaAbs,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.0,-29.621600442349653
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,0,The process contains a unit root.,4.3802522648875366e-18,-10.255179026503862
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,1,The process contains a unit root.,1.876906384400697e-18,-10.404043485331593
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,2,The process contains a unit root.,6.23477843040559e-20,-11.013643424078985
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,3,The process contains a unit root.,2.377511290334321e-22,-12.068523808186262
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,4,The process contains a unit root.,1.8694939244795997e-24,-13.081173848624685
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,5,The process contains a unit root.,6.36439684712812e-27,-14.481370934725788
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,6,The process contains a unit root.,2.870467498943585e-28,-15.440355912264577
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,7,The process contains a unit root.,1.5433075801984906e-27,-14.893765353585263
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,8,The process contains a unit root.,1.649866441601701e-27,-14.873481386074397
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,9,The process contains a unit root.,1.0791253390492297e-27,-15.004093488979027
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,10,The process contains a unit root.,1.292275350250498e-28,-15.730172217181646
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,11,The process contains a unit root.,9.012913995493628e-30,-16.980978095248908
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,12,The process contains a unit root.,2.0269174577197292e-30,-18.756477101541293
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,13,The process contains a unit root.,0.0,-19.889717516209995
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,14,The process contains a unit root.,0.0,-19.321375545301443
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,15,The process contains a unit root.,2.0327362302325792e-30,-18.720750694016694
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,16,The process contains a unit root.,0.0,-19.74880336560278
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,17,The process contains a unit root.,0.0,-21.560751536672875
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,18,The process contains a unit root.,0.0,-22.692704276385236
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,19,The process contains a unit root.,0.0,-23.400384365112266
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,20,The process contains a unit root.,0.0,-23.52742202059136
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,21,The process contains a unit root.,0.0,-22.17437177627356
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,22,The process contains a unit root.,0.0,-22.0121681138262
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,23,The process contains a unit root.,0.0,-23.069635928544358
PhilipPerron,PrecipitationDeltaRel,c,Include a constant,24,The process contains a unit root.,0.0,-23.664030318721494
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,0,The process contains a unit root.,2.9713948431110747e-18,-10.240741460595592
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,1,The process contains a unit root.,1.5736708773180434e-18,-10.368141631210912
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,2,The process contains a unit root.,1.246816691564803e-19,-10.885440677585944
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,3,The process contains a unit root.,2.4883871554832543e-21,-11.721379484533326
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,4,The process contains a unit root.,1.178569323798997e-22,-12.417034189249154
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,5,The process contains a unit root.,3.938309623580442e-24,-13.260044974244664
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,6,The process contains a unit root.,8.304320264772303e-25,-13.679612837087884
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,7,The process contains a unit root.,5.046746863041045e-24,-13.195429087671757
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,8,The process contains a unit root.,9.534944287264022e-24,-13.032146564969047
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,9,The process contains a unit root.,1.3674340206331462e-23,-12.94111263861063
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,10,The process contains a unit root.,7.084895846655111e-24,-13.107936082656769
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,11,The process contains a unit root.,2.2684288866608885e-24,-13.405872904602868
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,12,The process contains a unit root.,6.458223427415217e-25,-13.749896922037031
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,13,The process contains a unit root.,5.161965675790211e-25,-13.813180563991974
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,14,The process contains a unit root.,1.7537178208511727e-24,-13.474938963674031
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,15,The process contains a unit root.,5.850175241279304e-24,-13.15720218474504
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,16,The process contains a unit root.,5.1137250349971204e-24,-13.192009525434962
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,17,The process contains a unit root.,3.2727224428269335e-24,-13.30865444994571
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,18,The process contains a unit root.,3.654127513975677e-24,-13.279670987276312
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,19,The process contains a unit root.,5.108896905262594e-24,-13.192254470844075
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,20,The process contains a unit root.,8.908859247505057e-24,-13.049412793661759
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,21,The process contains a unit root.,2.663106649759262e-23,-12.775474948233907
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,22,The process contains a unit root.,4.6966559113915957e-23,-12.6370227006817
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,23,The process contains a unit root.,5.025521681698557e-23,-12.620654314611917
PhilipPerron,PrecipitationDeltaRel,nc,No trend components,24,The process contains a unit root.,6.455070021682038e-23,-12.560371967668948
PhilipPerron,PrecipitationDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,1.0414992095045202e-15,-10.164188950660641
PhilipPerron,PrecipitationDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,5.165700119741628e-16,-10.311048755843883
PhilipPerron,PrecipitationDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,3.276282355083243e-17,-10.912144887229337
PhilipPerron,PrecipitationDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,4.492980562358799e-19,-11.958063402022306
PhilipPerron,PrecipitationDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,1.509261382599879e-20,-12.964593969772686
PhilipPerron,PrecipitationDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,5.485830142788733e-22,-14.363026734376398
PhilipPerron,PrecipitationDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,1.583466776467138e-22,-15.32706886458487
