TestMethod,Column,TrendMethod,Trend,Lags,NullHypothesis,PValue,TestStatistic
PhilipPerron,PopulationDeltaRel,c,Include a constant,8,The process contains a unit root.,0.4291944926941323,-1.7037245750813081
PhilipPerron,PopulationDeltaRel,c,Include a constant,9,The process contains a unit root.,0.4401266636819681,-1.6825466389459693
PhilipPerron,PopulationDeltaRel,c,Include a constant,10,The process contains a unit root.,0.4565270080306176,-1.6509845410530621
PhilipPerron,PopulationDeltaRel,c,Include a constant,11,The process contains a unit root.,0.47364440529138124,-1.6182547085951873
PhilipPerron,PopulationDeltaRel,c,Include a constant,12,The process contains a unit root.,0.48973750943940925,-1.5877631936185095
PhilipPerron,PopulationDeltaRel,c,Include a constant,13,The process contains a unit root.,0.5054240387862516,-1.5564514752436425
PhilipPerron,PopulationDeltaRel,c,Include a constant,14,The process contains a unit root.,0.5187242767228961,-1.529794617716381
PhilipPerron,PopulationDeltaRel,c,Include a constant,15,The process contains a unit root.,0.5284050965060765,-1.5103100149713296
PhilipPerron,PopulationDeltaRel,c,Include a constant,16,The process contains a unit root.,0.5356451525774454,-1.4956843219696918
PhilipPerron,PopulationDeltaRel,c,Include a constant,17,The process contains a unit root.,0.5427091058761504,-1.4813644673232855
PhilipPerron,PopulationDeltaRel,c,Include a constant,18,The process contains a unit root.,0.5519864528987025,-1.4624742323278568
PhilipPerron,PopulationDeltaRel,c,Include a constant,19,The process contains a unit root.,0.5601899087892909,-1.4456830516447379
PhilipPerron,PopulationDeltaRel,c,Include a constant,20,The process contains a unit root.,0.5641022655949678,-1.4376435835291692
PhilipPerron,PopulationDeltaRel,c,Include a constant,21,The process contains a unit root.,0.5662265305315538,-1.43326946302127
PhilipPerron,PopulationDeltaRel,c,Include a constant,22,The process contains a unit root.,0.5695974700641824,-1.4263148517597997
PhilipPerron,PopulationDeltaRel,c,Include a constant,23,The process contains a unit root.,0.5744697465854088,-1.416232590211294
PhilipPerron,PopulationDeltaRel,c,Include a constant,24,The process contains a unit root.,0.5800457620660968,-1.4046480612452554
PhilipPerron,PopulationDeltaRel,nc,No trend components,0,The process contains a unit root.,0.44466877353347717,-0.6237742129756607
PhilipPerron,PopulationDeltaRel,nc,No trend components,1,The process contains a unit root.,0.4206009234574102,-0.6810294026551942
PhilipPerron,PopulationDeltaRel,nc,No trend components,2,The process contains a unit root.,0.40881389641259636,-0.7090097843961082
PhilipPerron,PopulationDeltaRel,nc,No trend components,3,The process contains a unit root.,0.40072922257482846,-0.7281960504489282
PhilipPerron,PopulationDeltaRel,nc,No trend components,4,The process contains a unit root.,0.3940493298075113,-0.7440518542104906
PhilipPerron,PopulationDeltaRel,nc,No trend components,5,The process contains a unit root.,0.38763063888324234,-0.7592950631211015
PhilipPerron,PopulationDeltaRel,nc,No trend components,6,The process contains a unit root.,0.3832060225341562,-0.7698091425423668
PhilipPerron,PopulationDeltaRel,nc,No trend components,7,The process contains a unit root.,0.3821621710967306,-0.7722905598042331
PhilipPerron,PopulationDeltaRel,nc,No trend components,8,The process contains a unit root.,0.3834725450345714,-0.7691756337109295
PhilipPerron,PopulationDeltaRel,nc,No trend components,9,The process contains a unit root.,0.386248783311257,-0.7625780735432544
PhilipPerron,PopulationDeltaRel,nc,No trend components,10,The process contains a unit root.,0.39028270307653984,-0.7529957467431807
PhilipPerron,PopulationDeltaRel,nc,No trend components,11,The process contains a unit root.,0.39436247932788804,-0.7433084024321285
PhilipPerron,PopulationDeltaRel,nc,No trend components,12,The process contains a unit root.,0.3980728745888266,-0.7345006684692631
PhilipPerron,PopulationDeltaRel,nc,No trend components,13,The process contains a unit root.,0.40182169219972663,-0.7256033342782402
PhilipPerron,PopulationDeltaRel,nc,No trend components,14,The process contains a unit root.,0.4049378804259553,-0.7182081142031866
PhilipPerron,PopulationDeltaRel,nc,No trend components,15,The process contains a unit root.,0.4071393605847469,-0.7129837308352112
PhilipPerron,PopulationDeltaRel,nc,No trend components,16,The process contains a unit root.,0.40872875466312425,-0.7092118423274483
PhilipPerron,PopulationDeltaRel,nc,No trend components,17,The process contains a unit root.,0.41026619204093706,-0.7055631426228111
PhilipPerron,PopulationDeltaRel,nc,No trend components,18,The process contains a unit root.,0.41233075546575526,-0.7006631779368456
PhilipPerron,PopulationDeltaRel,nc,No trend components,19,The process contains a unit root.,0.41411464259829556,-0.6964290182748872
PhilipPerron,PopulationDeltaRel,nc,No trend components,20,The process contains a unit root.,0.41484844262485254,-0.6946871880812586
PhilipPerron,PopulationDeltaRel,nc,No trend components,21,The process contains a unit root.,0.4151439183284062,-0.6939857929885462
PhilipPerron,PopulationDeltaRel,nc,No trend components,22,The process contains a unit root.,0.4157304744976705,-0.692593398751287
PhilipPerron,PopulationDeltaRel,nc,No trend components,23,The process contains a unit root.,0.4166670964400805,-0.6903698926203176
PhilipPerron,PopulationDeltaRel,nc,No trend components,24,The process contains a unit root.,0.4177595887238447,-0.687776171501973
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,0.8645950271622114,-1.3873257634343343
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,0.7807742088293321,-1.6292393036048403
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,0.7356139494957235,-1.7341458596112354
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.7038460551868888,-1.8018904457440286
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.6782090999075917,-1.8538957253037611
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.6547813884491029,-1.8997833708707947
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.6407446774106383,-1.9266595423360653
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.6420716631881543,-1.9241364059812094
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.6540661297194842,-1.9011632395551366
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.6726174433320674,-1.8649769673105516
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.6967079169125729,-1.8165826388518966
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.7209463851756586,-1.7659376898385961
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.7430828062348116,-1.7175769162259371
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.7642668185087831,-1.6689877129717083
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.7818746972215971,-1.6265229676683193
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.795079566884227,-1.5932111495591725
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.8052520100637097,-1.5665641053286867
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.8144394014800751,-1.5416696742444316
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.8246136656631711,-1.51307715515268
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.8333104738262289,-1.487684652105894
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.8382683611520138,-1.47277636581495
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.8414774324469543,-1.4629470483136382
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.8452055214459533,-1.4513413023877393
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.8496325209544873,-1.4372857080150914
PhilipPerron,PopulationDeltaRel,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.8542153458479718,-1.4224031875531904
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,0,The process contains a unit root.,6.857348658508681e-10,-7.012678877781698
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,1,The process contains a unit root.,6.786780933083648e-10,-7.014518707848925
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,2,The process contains a unit root.,7.476402378749431e-10,-6.9972984733803525
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,3,The process contains a unit root.,7.598986255713421e-10,-6.994402909288995
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,4,The process contains a unit root.,7.533775136592855e-10,-6.995937463034076
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,5,The process contains a unit root.,7.334438724591416e-10,-7.000711109768263
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,6,The process contains a unit root.,7.182498701305233e-10,-7.004436763993851
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,7,The process contains a unit root.,6.768454309021668e-10,-7.014999613971487
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,8,The process contains a unit root.,6.642388064207698e-10,-7.018343046565171
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,9,The process contains a unit root.,6.526044130965451e-10,-7.021484838236737
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,10,The process contains a unit root.,6.293064755905978e-10,-7.027946509447309
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,11,The process contains a unit root.,6.241992335881351e-10,-7.029394621382759
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,12,The process contains a unit root.,6.021335760359619e-10,-7.0357890002614365
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,13,The process contains a unit root.,5.94503895606931e-10,-7.038054093759388
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,14,The process contains a unit root.,5.967672233558103e-10,-7.037379170584554
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,15,The process contains a unit root.,6.168635105036716e-10,-7.031495253899586
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,16,The process contains a unit root.,6.090273052436381e-10,-7.033766697221597
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,17,The process contains a unit root.,5.996492747351641e-10,-7.036523402803461
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,18,The process contains a unit root.,6.235677788534982e-10,-7.029574478770309
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,19,The process contains a unit root.,6.469205860221025e-10,-7.023039933960486
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,20,The process contains a unit root.,6.755133047687943e-10,-7.015349984728989
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,21,The process contains a unit root.,7.053379608399101e-10,-7.0076646662108395
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,22,The process contains a unit root.,7.311579983311127e-10,-7.001266709994094
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,23,The process contains a unit root.,7.5386626879472e-10,-6.9958219939066275
PhilipPerron,AgriculturalLandDeltaRel,c,Include a constant,24,The process contains a unit root.,7.65611099422529e-10,-6.9930693158780235
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,0,The process contains a unit root.,4.204595136628015e-11,-7.070714419150554
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,1,The process contains a unit root.,4.169454190428021e-11,-7.072338364502648
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,2,The process contains a unit root.,4.49554830163593e-11,-7.057765044623493
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,3,The process contains a unit root.,4.5413356085571046e-11,-7.055803391162516
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,4,The process contains a unit root.,4.5176119849550415e-11,-7.05681730945678
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,5,The process contains a unit root.,4.43106124564944e-11,-7.0605617909627485
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,6,The process contains a unit root.,4.3595376049278306e-11,-7.063711420881169
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,7,The process contains a unit root.,4.154783612343621e-11,-7.073020355275965
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,8,The process contains a unit root.,4.092108126300554e-11,-7.075961162607116
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,9,The process contains a unit root.,4.0356334388104665e-11,-7.078649623530978
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,10,The process contains a unit root.,3.920048082646656e-11,-7.084270614304853
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,11,The process contains a unit root.,3.9010056874354454e-11,-7.08521243889244
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,12,The process contains a unit root.,3.794379600393078e-11,-7.09057202989294
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,13,The process contains a unit root.,3.765160272266729e-11,-7.092066895269595
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,14,The process contains a unit root.,3.7893858907598946e-11,-7.090826696360124
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,15,The process contains a unit root.,3.907259730329895e-11,-7.084902614923438
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,16,The process contains a unit root.,3.880287474672133e-11,-7.086242353470673
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,17,The process contains a unit root.,3.845150342738798e-11,-7.088001602127027
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,18,The process contains a unit root.,3.980670601725203e-11,-7.081302265214547
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,19,The process contains a unit root.,4.108323621046055e-11,-7.075196041574209
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,20,The process contains a unit root.,4.253586968426796e-11,-7.068472764748161
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,21,The process contains a unit root.,4.3912317677774326e-11,-7.062309440979117
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,22,The process contains a unit root.,4.492678304522035e-11,-7.057888663647683
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,23,The process contains a unit root.,4.5497865892298235e-11,-7.055443477879424
PhilipPerron,AgriculturalLandDeltaRel,nc,No trend components,24,The process contains a unit root.,4.511115212479684e-11,-7.057095896558824
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,1.6854192384269147e-08,-6.966132442890627
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,1.667912885442814e-08,-6.968139764811837
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,1.8465222575585925e-08,-6.948573883249082
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,1.882692515484229e-08,-6.944840795749793
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,1.8655206412138776e-08,-6.946604141930491
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,1.8151285565171838e-08,-6.951873188627453
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,1.7785805552441693e-08,-6.955786156742408
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,1.678979297172594e-08,-6.966868450141238
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,8,The process contains a unit root.,1.6490920184145237e-08,-6.970321233404228
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,9,The process contains a unit root.,1.6202274529601133e-08,-6.973715237979377
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,10,The process contains a unit root.,1.5616602139497607e-08,-6.980789893781027
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,11,The process contains a unit root.,1.5455770716923888e-08,-6.982778708840665
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,12,The process contains a unit root.,1.4878169209561546e-08,-6.990094340393195
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,13,The process contains a unit root.,1.4640940241193126e-08,-6.993180858414544
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,14,The process contains a unit root.,1.4637752684680558e-08,-6.993222667416697
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,15,The process contains a unit root.,1.5063339370136315e-08,-6.987718852577522
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,16,The process contains a unit root.,1.4807929154972476e-08,-6.991003100823489
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,17,The process contains a unit root.,1.4527678449192831e-08,-6.994671999769649
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,18,The process contains a unit root.,1.5067629067269087e-08,-6.987664165088183
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,19,The process contains a unit root.,1.560888861143633e-08,-6.980884813638596
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,20,The process contains a unit root.,1.6299620051595677e-08,-6.97256396302133
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,21,The process contains a unit root.,1.7053846981173173e-08,-6.963868216958114
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,22,The process contains a unit root.,1.7746835035613117e-08,-6.9562080806492625
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,23,The process contains a unit root.,1.8437121878067745e-08,-6.948866932841346
PhilipPerron,AgriculturalLandDeltaRel,ct,Include a constant and linear time trend,24,The process contains a unit root.,1.8947095935791688e-08,-6.943616236409248
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,0,The process contains a unit root.,9.876796713194856e-26,-13.76613650034872
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,1,The process contains a unit root.,1.0775781885257808e-26,-14.3365637360002
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,2,The process contains a unit root.,6.026584314181165e-29,-16.03312976263096
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,3,The process contains a unit root.,1.4077732023448932e-29,-16.72132007453378
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,4,The process contains a unit root.,5.33272075094806e-30,-17.342052319886342
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,5,The process contains a unit root.,2.293806515080016e-30,-18.29427666146206
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,6,The process contains a unit root.,2.131506599297227e-30,-18.483684859491955
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,7,The process contains a unit root.,2.0225385367198383e-30,-18.808263025698114
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,8,The process contains a unit root.,0.0,-18.852444295884485
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,9,The process contains a unit root.,0.0,-19.477485986680765
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,10,The process contains a unit root.,0.0,-20.172889595651277
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,11,The process contains a unit root.,0.0,-20.02450834652054
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,12,The process contains a unit root.,0.0,-20.093274353147603
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,13,The process contains a unit root.,0.0,-20.163702112887822
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,14,The process contains a unit root.,0.0,-20.31649421844059
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,15,The process contains a unit root.,0.0,-20.54475721266272
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,16,The process contains a unit root.,0.0,-20.432052915201083
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,17,The process contains a unit root.,0.0,-20.51918249060011
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,18,The process contains a unit root.,0.0,-21.134517263639847
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,19,The process contains a unit root.,0.0,-20.96375382168514
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,20,The process contains a unit root.,0.0,-20.70992540625381
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,21,The process contains a unit root.,0.0,-20.5868939439746
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,22,The process contains a unit root.,0.0,-20.568482641824396
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,23,The process contains a unit root.,0.0,-20.98118468342284
PhilipPerron,CropProductionIndexDeltaRel,c,Include a constant,24,The process contains a unit root.,0.0,-21.315768589387332
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,0,The process contains a unit root.,5.335607049707261e-25,-13.803795191328994
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,1,The process contains a unit root.,8.676352568929364e-26,-14.342058588151945
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,2,The process contains a unit root.,1.1866388433652497e-27,-15.91361917911934
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,3,The process contains a unit root.,3.797040666441469e-28,-16.473739240677343
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,4,The process contains a unit root.,1.7165634344626514e-28,-16.946536037650606
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,5,The process contains a unit root.,6.846680235439339e-29,-17.679304295711695
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,6,The process contains a unit root.,6.307539335939356e-29,-17.764557670553422
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,7,The process contains a unit root.,5.272691952831873e-29,-17.97394557811272
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,8,The process contains a unit root.,5.332874234810221e-29,-17.95949608618325
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,9,The process contains a unit root.,4.039423707598697e-29,-18.3996432127119
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,10,The process contains a unit root.,3.5106220558060635e-29,-18.864647799039798
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,11,The process contains a unit root.,3.648438571036881e-29,-18.673780136294013
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,12,The process contains a unit root.,3.667004303447581e-29,-18.65552627502878
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,13,The process contains a unit root.,3.6913633200866486e-29,-18.632927351867423
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,14,The process contains a unit root.,3.663077376106709e-29,-18.659307715575228
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,15,The process contains a unit root.,3.594593559437464e-29,-18.733330750154977
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,16,The process contains a unit root.,3.748191062150114e-29,-18.58498989300724
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,17,The process contains a unit root.,3.760133695935173e-29,-18.575622287784515
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,18,The process contains a unit root.,3.492641094562962e-29,-18.908964017538743
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,19,The process contains a unit root.,3.5880087315586207e-29,-18.741480996104045
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,20,The process contains a unit root.,3.820015246682862e-29,-18.53161762409099
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,21,The process contains a unit root.,4.027104110304672e-29,-18.406157992000715
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,22,The process contains a unit root.,4.1385294023602885e-29,-18.350101827659735
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,23,The process contains a unit root.,3.780368491748931e-29,-18.560227428087572
PhilipPerron,CropProductionIndexDeltaRel,nc,No trend components,24,The process contains a unit root.,3.60995604035158e-29,-18.715150631984876
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,2.3485856061261043e-21,-13.658602360324505
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,7.020265773516585e-22,-14.226457019913521
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,1.146853098560905e-22,-15.925269091752064
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.0,-16.6259437737053
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.0,-17.259880993367126
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.0,-18.256659509699283
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.0,-18.50309964257383
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.0,-18.905491551344934
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.0,-19.025847151437492
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.0,-19.780972785496452
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.0,-20.647813829887536
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.0,-20.578919136097042
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.0,-20.75091958578109
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.0,-20.933934062336956
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.0,-21.224389734691933
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.0,-21.60372036087675
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.0,-21.551747994063117
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.0,-21.74926242585662
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.0,-22.638429203918193
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.0,-22.49444776894202
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.0,-22.226794090257822
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.0,-22.12317552802136
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.0,-22.14588196154734
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.0,-22.748053981923327
PhilipPerron,CropProductionIndexDeltaRel,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.0,-23.254139608351736
PhilipPerron,PrecipitationLogDeltaRel,c,Include a constant,0,The process contains a unit root.,3.553441143264271e-25,-13.45946004330173
PhilipPerron,PrecipitationLogDeltaRel,c,Include a constant,1,The process contains a unit root.,3.1851763923590285e-26,-14.050391427200488
PhilipPerron,PrecipitationLogDeltaRel,c,Include a constant,2,The process contains a unit root.,1.3282606104208637e-28,-15.71978161932006
PhilipPerron,PrecipitationLogDeltaRel,c,Include a constant,3,The process contains a unit root.,4.6748662966918604e-30,-17.447083367255544
PhilipPerron,PrecipitationLogDeltaRel,c,Include a constant,4,The process contains a unit root.,0.0,-19.093721638942206
